"filename", "language", "C++", "GLSL", "Properties", "CMake", "XML", "C", "Markdown", "YAML", "Objective-C++", "Batch", "Makefile", "HTML", "Shell Script", "Groovy", "CSS", "Objective-C", "SCSS", "JavaScript", "comment", "blank", "total"
"/Users/adam/Dev/Apophenia/Opal/glm/ext/vector_packing.inl", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/adam/Dev/Apophenia/Opal/glm/ext/vector_reciprocal.hpp", "C++", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 19, 136
"/Users/adam/Dev/Apophenia/Opal/glm/ext/vector_reciprocal.inl", "C++", 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 14, 106
"/Users/adam/Dev/Apophenia/Opal/glm/ext/vector_relational.hpp", "C++", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 15, 108
"/Users/adam/Dev/Apophenia/Opal/glm/ext/vector_relational.inl", "C++", 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11, 76
"/Users/adam/Dev/Apophenia/Opal/glm/ext/vector_uint1.hpp", "C++", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 8, 33
"/Users/adam/Dev/Apophenia/Opal/glm/ext/vector_uint1_sized.hpp", "C++", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 10, 50
"/Users/adam/Dev/Apophenia/Opal/glm/ext/vector_uint2.hpp", "C++", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 19
"/Users/adam/Dev/Apophenia/Opal/glm/ext/vector_uint2_sized.hpp", "C++", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 10, 50
"/Users/adam/Dev/Apophenia/Opal/glm/ext/vector_uint3.hpp", "C++", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 19
"/Users/adam/Dev/Apophenia/Opal/glm/ext/vector_uint3_sized.hpp", "C++", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 10, 50
"/Users/adam/Dev/Apophenia/Opal/glm/ext/vector_uint4.hpp", "C++", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 19
"/Users/adam/Dev/Apophenia/Opal/glm/ext/vector_uint4_sized.hpp", "C++", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 10, 50
"/Users/adam/Dev/Apophenia/Opal/glm/ext/vector_ulp.hpp", "C++", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 14, 110
"/Users/adam/Dev/Apophenia/Opal/glm/ext/vector_ulp.inl", "C++", 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 75
"/Users/adam/Dev/Apophenia/Opal/glm/fwd.hpp", "C++", 1013, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 209, 1234
"/Users/adam/Dev/Apophenia/Opal/glm/geometric.hpp", "C++", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 14, 117
"/Users/adam/Dev/Apophenia/Opal/glm/glm.hpp", "C++", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 7, 137
"/Users/adam/Dev/Apophenia/Opal/glm/gtc/bitfield.hpp", "C++", 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 170, 40, 267
"/Users/adam/Dev/Apophenia/Opal/glm/gtc/bitfield.inl", "C++", 486, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 140, 627
"/Users/adam/Dev/Apophenia/Opal/glm/gtc/color_space.hpp", "C++", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 11, 57
"/Users/adam/Dev/Apophenia/Opal/glm/gtc/color_space.inl", "C++", 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11, 85
"/Users/adam/Dev/Apophenia/Opal/glm/gtc/constants.hpp", "C++", 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 34, 166
"/Users/adam/Dev/Apophenia/Opal/glm/gtc/constants.inl", "C++", 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 29, 168
"/Users/adam/Dev/Apophenia/Opal/glm/gtc/epsilon.hpp", "C++", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 11, 61
"/Users/adam/Dev/Apophenia/Opal/glm/gtc/epsilon.inl", "C++", 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12, 81
"/Users/adam/Dev/Apophenia/Opal/glm/gtc/integer.hpp", "C++", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 8, 44
"/Users/adam/Dev/Apophenia/Opal/glm/gtc/integer.inl", "C++", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 34
"/Users/adam/Dev/Apophenia/Opal/glm/gtc/matrix_access.hpp", "C++", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 11, 61
"/Users/adam/Dev/Apophenia/Opal/glm/gtc/matrix_access.inl", "C++", 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 63
"/Users/adam/Dev/Apophenia/Opal/glm/gtc/matrix_integer.hpp", "C++", 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 207, 115, 434
"/Users/adam/Dev/Apophenia/Opal/glm/gtc/matrix_inverse.hpp", "C++", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 9, 51
"/Users/adam/Dev/Apophenia/Opal/glm/gtc/matrix_inverse.inl", "C++", 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19, 119
"/Users/adam/Dev/Apophenia/Opal/glm/gtc/matrix_transform.hpp", "C++", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 5, 37
"/Users/adam/Dev/Apophenia/Opal/glm/gtc/matrix_transform.inl", "C++", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/adam/Dev/Apophenia/Opal/glm/gtc/noise.hpp", "C++", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 10, 62
"/Users/adam/Dev/Apophenia/Opal/glm/gtc/noise.inl", "C++", 582, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 93, 808
"/Users/adam/Dev/Apophenia/Opal/glm/gtc/packing.hpp", "C++", 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 561, 80, 729
"/Users/adam/Dev/Apophenia/Opal/glm/gtc/packing.inl", "C++", 752, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 126, 939
"/Users/adam/Dev/Apophenia/Opal/glm/gtc/quaternion.hpp", "C++", 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 21, 174
"/Users/adam/Dev/Apophenia/Opal/glm/gtc/quaternion.inl", "C++", 175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 33, 209
"/Users/adam/Dev/Apophenia/Opal/glm/gtc/quaternion_simd.inl", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/adam/Dev/Apophenia/Opal/glm/gtc/random.hpp", "C++", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 14, 83
"/Users/adam/Dev/Apophenia/Opal/glm/gtc/random.inl", "C++", 262, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 304
"/Users/adam/Dev/Apophenia/Opal/glm/gtc/reciprocal.hpp", "C++", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 6, 25
"/Users/adam/Dev/Apophenia/Opal/glm/gtc/round.hpp", "C++", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 19, 161
"/Users/adam/Dev/Apophenia/Opal/glm/gtc/round.inl", "C++", 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 25, 156
"/Users/adam/Dev/Apophenia/Opal/glm/gtc/type_aligned.hpp", "C++", 547, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 384, 385, 1316
"/Users/adam/Dev/Apophenia/Opal/glm/gtc/type_precision.hpp", "C++", 514, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1018, 563, 2095
"/Users/adam/Dev/Apophenia/Opal/glm/gtc/type_precision.inl", "C++", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 7
"/Users/adam/Dev/Apophenia/Opal/glm/gtc/type_ptr.hpp", "C++", 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 40, 231
"/Users/adam/Dev/Apophenia/Opal/glm/gtc/type_ptr.inl", "C++", 320, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 63, 387
"/Users/adam/Dev/Apophenia/Opal/glm/gtc/ulp.hpp", "C++", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 20, 153
"/Users/adam/Dev/Apophenia/Opal/glm/gtc/ulp.inl", "C++", 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23, 174
"/Users/adam/Dev/Apophenia/Opal/glm/gtc/vec1.hpp", "C++", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 5, 31
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/associated_min_max.hpp", "C++", 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 29, 208
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/associated_min_max.inl", "C++", 310, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 26, 355
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/bit.hpp", "C++", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 18, 99
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/bit.inl", "C++", 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 18, 93
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/closest_point.hpp", "C++", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 9, 50
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/closest_point.inl", "C++", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 46
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/color_encoding.hpp", "C++", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 11, 55
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/color_encoding.inl", "C++", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 46
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/color_space.hpp", "C++", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 13, 73
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/color_space.inl", "C++", 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 18, 142
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/color_space_YCoCg.hpp", "C++", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 11, 61
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/color_space_YCoCg.inl", "C++", 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 108
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/common.hpp", "C++", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 11, 77
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/common.inl", "C++", 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 19, 126
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/compatibility.hpp", "C++", 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 21, 134
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/compatibility.inl", "C++", 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 63
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/component_wise.hpp", "C++", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 13, 70
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/component_wise.inl", "C++", 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 18, 128
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/dual_quaternion.hpp", "C++", 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 65, 275
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/dual_quaternion.inl", "C++", 286, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 55, 353
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/easing.hpp", "C++", 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 41, 220
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/easing.inl", "C++", 334, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 71, 437
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/euler_angles.hpp", "C++", 188, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 48, 336
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/euler_angles.inl", "C++", 833, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 66, 900
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/extend.hpp", "C++", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 8, 43
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/extend.inl", "C++", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 49
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/extended_min_max.hpp", "C++", 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 19, 138
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/extended_min_max.inl", "C++", 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13, 139
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/exterior_product.hpp", "C++", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 8, 46
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/exterior_product.inl", "C++", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 27
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/fast_exponential.hpp", "C++", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 19, 96
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/fast_exponential.inl", "C++", 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 14, 137
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/fast_square_root.hpp", "C++", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 17, 99
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/fast_square_root.inl", "C++", 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 14, 76
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/fast_trigonometry.hpp", "C++", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 15, 80
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/fast_trigonometry.inl", "C++", 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 22, 143
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/float_notmalize.inl", "C++", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 14
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/functions.hpp", "C++", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 10, 57
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/functions.inl", "C++", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 31
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/gradient_paint.hpp", "C++", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 9, 54
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/gradient_paint.inl", "C++", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 37
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/handed_coordinate_space.hpp", "C++", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 9, 51
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/handed_coordinate_space.inl", "C++", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 27
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/hash.hpp", "C++", 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 26, 143
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/hash.inl", "C++", 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 17, 185
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/integer.hpp", "C++", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 17, 77
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/integer.inl", "C++", 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 30, 186
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/intersect.hpp", "C++", 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 13, 93
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/intersect.inl", "C++", 156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 32, 201
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/io.hpp", "C++", 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 41, 202
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/io.inl", "C++", 367, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 72, 441
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/log_base.hpp", "C++", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 9, 49
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/log_base.inl", "C++", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 17
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/matrix_cross_product.hpp", "C++", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 9, 48
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/matrix_cross_product.inl", "C++", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 38
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/matrix_decompose.hpp", "C++", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 8, 47
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/matrix_decompose.inl", "C++", 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 32, 187
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/matrix_factorisation.hpp", "C++", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 12, 70
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/matrix_factorisation.inl", "C++", 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 15, 85
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/matrix_interpolation.hpp", "C++", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 11, 61
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/matrix_interpolation.inl", "C++", 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 147
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/matrix_major_storage.hpp", "C++", 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 19, 120
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/matrix_major_storage.inl", "C++", 153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13, 167
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/matrix_operation.hpp", "C++", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 19, 104
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/matrix_operation.inl", "C++", 156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 20, 177
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/matrix_query.hpp", "C++", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 15, 78
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/matrix_query.inl", "C++", 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 114
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/matrix_transform_2d.hpp", "C++", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 12, 82
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/matrix_transform_2d.inl", "C++", 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11, 69
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/mixed_product.hpp", "C++", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 8, 42
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/mixed_product.inl", "C++", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 16
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/norm.hpp", "C++", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 17, 89
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/norm.inl", "C++", 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16, 96
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/normal.hpp", "C++", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 8, 42
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/normal.inl", "C++", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 16
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/normalize_dot.hpp", "C++", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 9, 50
"/Users/adam/Dev/Apophenia/Opal/glm/gtx/normalize_dot.inl", "C++", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 17
